OG0000321	0.00748235	0.00727059	0.0060196	
OG0000322	0.01038	0.0101814	0.00852444	
OG0000323	0.00748235	0.00727059	0.0060196	
OG0000324	0.00748235	0.00727059	0.0060196	
OG0000325	0.00748235	0.00727059	0.0060196	
OG0000326	0.00748235	0.00727059	0.0060196	
OG0000327	0.00748235	0.00727059	0.0060196	
OG0000328	0.00748235	0.00727059	0.0060196	
OG0000329	0.00748235	0.00727059	0.0060196	
OG0000330	0.01038	0.0101814	0.00852444	
OG0000338	0.000387734	0.000650584	0.000915209	
OG0000339	2.51668e-06	8.72948e-06	2.23373e-05	
OG0000340	0.000497957	0.000821157	0.00113199	
OG0000341	0.000366209	0.000551489	0.00067695	
OG0000342	0.000669038	0.00102348	0.00128029	
OG0000343	0.000387734	0.000650584	0.000915209	
OG0000344	0.000669038	0.00102348	0.00128029	
OG0000345	0.000387734	0.000650584	0.000915209	
OG0000347	0.000669038	0.00102348	0.00128029	
OG0000348	0.000669038	0.00102348	0.00128029	
OG0000349	0.000669038	0.00102348	0.00128029	
OG0000350	0.000669038	0.00102348	0.00128029	
OG0000351	0.000366209	0.000551489	0.00067695	
OG0000355	0.000669038	0.00102348	0.00128029	
OG0000358	0.000366209	0.000551489	0.00067695	
OG0000359	2.51668e-06	8.72948e-06	2.23373e-05	
OG0000360	2.51668e-06	8.72948e-06	2.23373e-05	
OG0000361	2.51668e-06	8.72948e-06	2.23373e-05	
OG0000362	0.000669038	0.00102348	0.00128029	
OG0000366	2.64538e-06	1.01884e-05	2.97533e-05	
OG0000367	2.64538e-06	1.01884e-05	2.97533e-05	
OG0000370	0.000387734	0.000650584	0.000915209	
OG0000372	0.000366209	0.000551489	0.00067695	
OG0000375	0.000366209	0.000551489	0.00067695	
OG0000376	0.000669038	0.00102348	0.00128029	
OG0000378	0.00225708	0.00247592	0.00236704	
OG0000382	0.000366209	0.000551489	0.00067695	
OG0000383	0.000366209	0.000551489	0.00067695	
OG0000384	0.000366209	0.000551489	0.00067695	
OG0000385	0.000366209	0.000551489	0.00067695	
OG0000386	0.000366209	0.000551489	0.00067695	
OG0000390	0.000669038	0.00102348	0.00128029	
OG0000397	0.00213275	0.00276459	0.00310609	
OG0000398	0.00213275	0.00276459	0.00310609	
OG0000399	6.31343e-06	1.91653e-05	4.58158e-05	
OG0000400	0.00213275	0.00276459	0.00310609	
OG0000408	0.000137464	0.000277911	0.000466512	
